2022-07-03 21:07:65 INFO  ManageDriver :33 - Launching Chrome Browser
2022-07-03 21:07:524 INFO  HomePage :33 - Clicking on start accept cookies[[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //button[@id='nhsuk-cookie-banner__link_accept_analytics']]
2022-07-03 21:07:951 INFO  HomePage :39 - Clicking on start Button[[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:47 INFO  HomePage :29 - Clicking on wales[[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:471 INFO  HomePage :34 - Clicking on next[[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:550 INFO  HomePage :25 - Clicking on yes [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:928 INFO  HomePage :30 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:984 INFO  HomePage :26 - Clicking on wales  [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:433 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:441 INFO  HomePage :31 - Enter date 1 to date field 1
2022-07-03 21:07:547 INFO  HomePage :36 - Enter month 02 to Month field [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='dob-month']]
2022-07-03 21:07:634 INFO  HomePage :41 - Enter Year 2000 to Year  field [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='dob-year']]
2022-07-03 21:07:245 INFO  HomePage :47 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:322 INFO  HomePage :28 - Clicking on my yes [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:81 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:812 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:892 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:449 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:521 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:317 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:382 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:954 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:18 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:357 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:441 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:748 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:828 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:132 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (ced5416de9dc0081d253b88b346fc936)] -> xpath: //input[@class='button']]
2022-07-03 21:07:189 INFO  HomePage :23 - Verify Text displaye on page Proxy element for: DefaultElementLocator 'By.xpath: //h1[@id='result-heading']'
2022-07-03 21:07:811 INFO  ManageDriver :33 - Launching Chrome Browser
2022-07-03 21:07:95 INFO  HomePage :33 - Clicking on start accept cookies[[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //button[@id='nhsuk-cookie-banner__link_accept_analytics']]
2022-07-03 21:07:598 INFO  HomePage :39 - Clicking on start Button[[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:681 INFO  HomePage :29 - Clicking on wales[[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:59 INFO  HomePage :34 - Clicking on next[[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:135 INFO  HomePage :25 - Clicking on yes [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:643 INFO  HomePage :30 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:700 INFO  HomePage :26 - Clicking on wales  [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:375 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:383 INFO  HomePage :31 - Enter date 1 to date field 1
2022-07-03 21:07:475 INFO  HomePage :36 - Enter month 02 to Month field [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='dob-month']]
2022-07-03 21:07:559 INFO  HomePage :41 - Enter Year 2000 to Year  field [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='dob-year']]
2022-07-03 21:07:279 INFO  HomePage :47 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:373 INFO  HomePage :28 - Clicking on my yes [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:836 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:359 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:426 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:934 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:05 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:574 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:638 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:295 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:358 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:256 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:334 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:793 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:869 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:541 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (611fa177a31b86a91f75bf74a40ce234)] -> xpath: //input[@class='button']]
2022-07-03 21:07:567 INFO  HomePage :23 - Verify Text displaye on page Proxy element for: DefaultElementLocator 'By.xpath: //h1[@id='result-heading']'
2022-07-03 21:07:987 INFO  ManageDriver :33 - Launching Chrome Browser
2022-07-03 21:07:975 INFO  HomePage :33 - Clicking on start accept cookies[[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //button[@id='nhsuk-cookie-banner__link_accept_analytics']]
2022-07-03 21:07:825 INFO  HomePage :39 - Clicking on start Button[[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:910 INFO  HomePage :29 - Clicking on wales[[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:289 INFO  HomePage :34 - Clicking on next[[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:352 INFO  HomePage :25 - Clicking on yes [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:681 INFO  HomePage :30 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:753 INFO  HomePage :26 - Clicking on wales  [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-wales']]
2022-07-03 21:07:44 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:60 INFO  HomePage :31 - Enter date 1 to date field 1
2022-07-03 21:07:164 INFO  HomePage :36 - Enter month 02 to Month field [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='dob-month']]
2022-07-03 21:07:241 INFO  HomePage :41 - Enter Year 2000 to Year  field [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='dob-year']]
2022-07-03 21:07:640 INFO  HomePage :47 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:734 INFO  HomePage :28 - Clicking on my yes [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-yes']]
2022-07-03 21:07:70 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:397 INFO  HomePage :33 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:469 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:816 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:907 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:229 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:304 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:294 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:375 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:680 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:735 INFO  HomePage :27 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:100 INFO  HomePage :31 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='next-button']]
2022-07-03 21:07:172 INFO  HomePage :28 - Clicking on no [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@id='radio-no']]
2022-07-03 21:07:524 INFO  HomePage :32 - Clicking on next [[ChromeDriver: chrome on WINDOWS (92e0c4480a642f436f01b1a155efb931)] -> xpath: //input[@class='button']]
2022-07-03 21:07:621 INFO  HomePage :23 - Verify Text displaye on page Proxy element for: DefaultElementLocator 'By.xpath: //h1[@id='result-heading']'
2022-07-05 16:07:229 INFO  ManageDriver :33 - Launching Chrome Browser
2022-07-05 16:07:59 INFO  HomePage :33 - Clicking on start accept cookies[[ChromeDriver: chrome on WINDOWS (b4b94edff8b8d49f335a31bb56465dfc)] -> xpath: //button[@id='nhsuk-cookie-banner__link_accept_analytics']]
2022-07-05 16:07:621 INFO  HomePage :39 - Clicking on start Button[[ChromeDriver: chrome on WINDOWS (b4b94edff8b8d49f335a31bb56465dfc)] -> xpath: //input[@id='next-button']]
2022-07-05 16:07:727 INFO  HomePage :29 - Clicking on wales[[ChromeDriver: chrome on WINDOWS (b4b94edff8b8d49f335a31bb56465dfc)] -> xpath: //input[@id='radio-wales']]
2022-07-05 16:07:100 INFO  HomePage :34 - Clicking on next[[ChromeDriver: chrome on WINDOWS (b4b94edff8b8d49f335a31bb56465dfc)] -> xpath: //input[@id='next-button']]
